,CD8-Naive_H-1,CD8-Naive_H-10,CD8-Naive_H-11,CD8-Naive_H-13,CD8-Naive_H-16,CD8-Naive_H-18,CD8-Naive_H-23,CD8-Naive_H-25,CD8-Naive_H-26,CD8-Naive_H-27,CD8-Naive_H-33,CD8-Naive_H-36,CD8-Naive_H-37,CD8-Naive_H-4,CD8-Naive_H-40,CD8-Naive_H-43,CD8-Naive_H-45,CD8-Naive_H-49,CD8-Naive_H-55,CD8-Naive_H-56,CD8-Naive_H-57,CD8-Naive_H-59,CD8-Naive_H-61,CD8-Naive_H-62,CD8-Naive_H-63,CD8-Naive_H-64,CD8-Naive_H-65,CD8-Naive_H-66,CD8-Naive_H-68,CD8-Naive_H-69,CD8-Naive_H-7,CD8-Naive_T1D-1,CD8-Naive_T1D-102,CD8-Naive_T1D-104,CD8-Naive_T1D-106,CD8-Naive_T1D-118,CD8-Naive_T1D-12,CD8-Naive_T1D-121,CD8-Naive_T1D-124,CD8-Naive_T1D-127,CD8-Naive_T1D-129,CD8-Naive_T1D-132,CD8-Naive_T1D-135,CD8-Naive_T1D-137,CD8-Naive_T1D-139,CD8-Naive_T1D-14,CD8-Naive_T1D-140,CD8-Naive_T1D-141,CD8-Naive_T1D-15,CD8-Naive_T1D-153,CD8-Naive_T1D-156,CD8-Naive_T1D-158,CD8-Naive_T1D-170,CD8-Naive_T1D-174,CD8-Naive_T1D-2,CD8-Naive_T1D-21,CD8-Naive_T1D-25,CD8-Naive_T1D-28,CD8-Naive_T1D-29,CD8-Naive_T1D-37,CD8-Naive_T1D-39,CD8-Naive_T1D-42,CD8-Naive_T1D-44,CD8-Naive_T1D-52,CD8-Naive_T1D-61,CD8-Naive_T1D-73,CD8-Naive_T1D-79,CD8-Naive_T1D-8,CD8-Naive_T1D-82,CD8-Naive_T1D-86,CD8-Naive_T1D-87,CD8-Naive_T1D-88,CD8-Naive_T1D-93,CD8-Naive_T1D-96,CD8-Naive_T1D-97,CD8-Naive_T1D-98
BIN1,3.24193483139182,3.02314420921984,1.8282327815989,3.06138159863018,1.8282327815989,1.8282327815989,3.14791403839398,2.70296240463852,3.01014453599188,3.75840677042408,3.34948062973195,3.46725327301912,2.80532958118237,3.21474196822995,4.01791669616301,1.8282327815989,3.98098149128403,1.8282327815989,3.79708768629826,3.29177382938982,2.74913853710325,3.04228935847412,3.78458077220501,2.42332003735184,3.55528811422656,2.62179662578493,1.8282327815989,2.76409218710891,1.8282327815989,3.48457301156484,3.41498247344604,4.03682613177575,4.11690133304382,4.25941036199003,4.47792080001778,4.07017037692292,3.52968785213219,3.02897243664145,3.59619671918366,3.55733872215733,3.5565220140609,4.29010225456304,2.55539165315701,3.8915604192063,3.78089611723102,3.16602527066994,4.04621453103923,3.78046161266265,3.30899482303318,4.40044582615899,3.70743736598906,4.00018560066211,3.62134813166218,4.32430657687818,3.48717081709332,3.6063680400183,3.42252053316938,3.66169387349014,3.23909258635572,3.27918385086053,3.17117007854817,3.28647357333582,3.6147024955837,3.54988246843543,3.45221958448454,3.45833980951135,3.02763311994417,3.07554453190851,3.33656278635501,3.61574271756214,4.16769346240993,3.9169092416249,3.96627536781411,4.29921963378302,1.8282327815989,3.58720131716917
USO1,1.8282327815989,2.68488110035567,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,2.84945158525483,1.8282327815989,1.8282327815989,2.7247808879839,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,3.42553697429655,1.8282327815989,2.36587413033925,1.8282327815989,1.8282327815989,1.8282327815989,2.35418043974186,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,3.18142728957421,1.8282327815989,2.66545903277942,2.82122286496272,1.8282327815989,2.8713172598156,1.8282327815989,2.48740692634284,3.1664669954619,3.08463455090597,1.8282327815989,2.55539165315701,3.08366294760879,2.75373731019186,2.34934476823573,1.8282327815989,1.8282327815989,2.51344398170484,2.84199186931051,2.71528474505211,2.93980348492349,2.40059367252737,2.806160171249,1.8282327815989,2.75845440638046,2.62356334767731,2.99595272204982,2.32435640356668,2.60875417741499,1.8282327815989,2.58024757259003,2.66732053307294,2.68588832891436,2.86683575568251,1.8282327815989,2.32958296809834,1.8282327815989,2.51053885428689,2.42606310623309,2.86875145872932,1.8282327815989,2.96793450756857,2.61399546951795,3.24351940523217,2.52812673500027
CTSD,1.8282327815989,3.2727801311928,1.8282327815989,2.90389040445212,1.8282327815989,3.21997195266961,3.14791403839398,2.70296240463852,1.8282327815989,2.74192113553343,2.84945158525483,2.80734038695034,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,3.14364288907522,2.54220231233941,3.08915117413474,2.8262840900655,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,2.62179662578493,1.8282327815989,1.8282327815989,1.8282327815989,2.74739097225285,1.8282327815989,3.6825600386501,1.8282327815989,3.1662146686412,3.71605004441663,3.1442571833815,3.12080742089418,3.02897243664145,2.95133776571949,3.71283620833121,3.08463455090597,3.35603686131769,3.06304500349877,3.2640570293386,3.49523948122839,1.8282327815989,1.8282327815989,1.8282327815989,2.51344398170484,4.11560730703169,3.76132376286151,3.73926882753642,3.25670227643951,3.18707298357918,2.69123669365242,2.75845440638046,3.10175766739626,2.79000344525704,2.98392204494882,2.91937486038561,3.24678016191695,2.74425668789753,3.2445788953144,2.9661876267353,2.76104407601725,1.8282327815989,1.8282327815989,2.72350817994335,2.89281731474184,2.95253182210061,3.70283761125916,3.10060125859409,3.30950083560127,3.30359805513454,3.24351940523217,2.52812673500027
LYPD3,3.52947032950299,2.68488110035567,1.8282327815989,2.45871973388025,1.8282327815989,3.21997195266961,1.8282327815989,1.8282327815989,3.45868041643766,1.8282327815989,2.66767979720269,1.8282327815989,3.46409137919025,2.7247808879839,1.8282327815989,1.8282327815989,1.8282327815989,2.54220231233941,3.27022357651307,2.33466498220445,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,4.03682613177575,1.8282327815989,3.37834273396984,3.4890538479188,3.1442571833815,3.0641493001769,2.44145485755284,2.48740692634284,2.99695558255484,3.08463455090597,1.8282327815989,2.8462578159892,2.5680111574007,1.8282327815989,2.72140723772455,4.04621453103923,3.25728219646383,2.99424416067556,2.84199186931051,2.8473984145606,3.00381663598688,2.80721387126592,3.18707298357918,2.69123669365242,3.78985322012199,2.8467666241034,2.51448271569221,2.80652516428132,2.46806987024382,2.90359776594368,2.81500784782711,2.66732053307294,2.9661876267353,2.96134370888773,1.8282327815989,3.27807753377964,3.33453865669771,2.72477821480298,2.42606310623309,3.17128628365534,3.36400835564322,3.96627536781411,3.51016734753957,1.8282327815989,2.80878442290384
DNAJB1,4.8486526151602,4.45941015699667,4.50967159682869,5.15741730557585,4.56357196387667,5.46895601441292,5.14586956427229,4.41382789648019,5.7063397232121,5.11757597580639,5.13685236888723,5.00898642136333,5.15023647325603,4.36821649009985,4.97228155565398,1.8282327815989,4.67712075929373,4.49304231518885,5.26908943774354,5.36733084036629,4.81280059705588,4.40414602290217,4.74861704923955,4.12167453462208,4.56985722759753,4.21267830093966,4.91794453772672,4.45962113738815,6.09999667977995,5.06871740700166,3.73026497258864,6.07455294340283,6.18546757724054,5.71052528257294,5.93398564328437,6.49528854848307,5.11725582611895,5.78313777659003,4.83465799189322,5.94113241038424,6.4471464024086,5.22285817398279,5.38587189879226,4.81384916976258,5.35110559487982,4.84173989188908,5.37213637992443,5.59709319111049,4.80069504940176,5.30979343138961,5.54048609588013,4.84841722820473,5.42798053029231,5.89327667200847,6.27846534790191,5.03100772382549,5.22443802932872,6.0413149772342,4.60006586872351,5.88441530343047,5.8297896126014,5.44540331764294,5.08364640508708,5.3727034487744,5.52422393420002,4.74300557279658,4.68201299493297,4.5551211074926,4.99049140063906,5.01245916180361,5.504519634084,5.54223921899205,5.46455694191953,5.66820782737391,5.87510551415186,5.96107137409307
RPL13A,9.77548506449309,9.82491711644708,9.74005737166597,9.97572722880909,9.83324141385464,9.83824136490247,9.8116898149046,9.83428886740193,10.0570665877201,10.1163766748475,9.80960484129818,9.96258082724679,9.73086940210508,9.87476434218994,10.1584379121813,9.52582345430023,9.77598646586466,9.72274808823665,10.0575531833348,9.99920106817425,9.52056846274786,9.92343470141144,9.72700005738462,9.57721235124811,9.86917389081277,9.73681649225242,9.52040096906733,10.1681905108723,9.97265759246303,9.94626070270118,9.94723832333696,9.98259110997476,9.95036355282427,10.1843021307764,10.0384807562542,10.1568434650493,10.0247635886848,9.85189220436495,10.1860496310476,10.1808089856054,9.95858265888667,10.1474839090986,9.98343766946946,10.0604761859342,10.0253870477561,9.85197300244665,10.0525021192492,10.0592989356228,9.90261067863692,10.1427700981549,10.1667842590144,10.16115607783,10.0536926663201,10.1280516934325,9.90695734636964,9.85649646147928,9.99147902865942,9.87468292940341,9.98366147510734,9.96476596601031,9.90429918339066,9.92190795072113,9.8398064559081,10.0204926482394,10.0153417793602,10.0495648553619,9.92828785221187,9.73371777414143,9.9545733319417,9.9069621332671,10.0158667314388,10.1013190982479,10.0220594412711,10.2185671066325,10.1446674858101,10.2311639583858
SUCLG2,1.8282327815989,2.68488110035567,1.8282327815989,2.45871973388025,1.8282327815989,3.21997195266961,3.14791403839398,3.04769436866354,3.01014453599188,2.74192113553343,2.84945158525483,1.8282327815989,2.80532958118237,2.91794020954257,1.8282327815989,1.8282327815989,1.8282327815989,2.54220231233941,3.79708768629826,2.93884511590319,2.36587413033925,1.8282327815989,3.01273126833308,2.84509680582608,2.568028746592,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,2.48357524468897,1.8282327815989,1.8282327815989,4.11690133304382,3.37834273396984,4.35644800976953,3.1442571833815,3.12080742089418,2.44145485755284,3.11500036429813,3.37862872420819,3.08463455090597,3.35603686131769,3.06304500349877,3.67773850272368,3.78089611723102,2.85436497620336,3.60592304742768,2.85851112333939,1.8282327815989,3.52157414917916,3.06440345120711,3.56691433042594,3.49419634433351,3.6898730457318,3.66109569045223,3.6063680400183,3.71733100861753,3.93385666069036,3.38058291993034,2.28250400874242,2.51762992658507,2.94125984451682,1.8282327815989,2.90403731289734,2.76104407601725,1.8282327815989,2.68818512689186,2.72350817994335,2.78457124794077,2.79338633273565,3.96944335857405,2.74202456187065,3.30950083560127,3.10533031411624,3.24351940523217,3.58720131716917
NDUFB2,3.24193483139182,3.80036950787423,1.8282327815989,2.45871973388025,1.8282327815989,1.8282327815989,3.98731294691776,3.50809296492746,4.59803630917316,4.0576766834814,3.61540165807167,3.18865953849133,2.80532958118237,3.63952298371306,4.41448453235881,1.8282327815989,3.63350761883874,3.21659169612227,4.38877453901926,3.67171949771487,3.3753071364164,3.67604950333786,1.8282327815989,3.23932439924141,2.9799810315677,3.66918838498932,3.03138497661605,3.96133531749723,1.8282327815989,3.68119325180812,4.192054970416,4.03682613177575,4.11690133304382,5.06049687747729,4.22303199937002,4.01198373572304,3.94704923537818,4.12525765130741,4.48407085939274,4.32230790695857,4.1592407673394,4.83305266016341,3.3935568679687,4.34478348932507,4.21090094392329,3.60326340722856,3.30762082740887,4.96620207515874,3.30899482303318,4.40044582615899,4.64786716379971,4.5161547276833,4.25462426261717,5.00609216533289,3.48717081709332,3.6063680400183,4.05970482791825,4.01308992519169,4.0064358653187,3.39479963052956,3.94224779214685,3.36755493734125,3.76411969013885,3.68260077173833,3.50750376349362,3.45833980951135,3.6551931376418,4.25933731510079,3.67716685932681,3.61574271756214,4.47505788064362,2.74202456187065,4.31375935424357,4.92793506679014,4.41358675216111,4.66415820008943
BOLA3,2.84704573184045,2.68488110035567,1.8282327815989,2.45871973388025,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,2.4259366156342,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,2.77390217993186,1.8282327815989,2.86818868979728,2.69673558487884,1.8282327815989,2.69897919609432,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,2.74739097225285,1.8282327815989,4.31531215332647,1.8282327815989,3.24158490432414,3.4890538479188,2.77435779674571,2.79681964865219,2.44145485755284,3.03656078177769,2.79084318732409,2.73022204487231,2.9325858876868,2.8462578159892,2.97995444757784,2.48817404295939,1.8282327815989,3.30762082740887,3.25728219646383,1.8282327815989,3.23516460316228,2.71528474505211,2.22972875906436,2.7531163167347,3.87977385700663,2.69123669365242,2.75845440638046,2.62356334767731,2.51448271569221,2.52648470561882,1.8282327815989,2.51762992658507,2.36296201476689,1.8282327815989,2.37539926112676,1.8282327815989,1.8282327815989,2.32958296809834,2.72350817994335,2.31292232306957,2.51693931560643,2.86875145872932,2.74202456187065,2.96793450756857,3.04927383196396,1.8282327815989,3.88468520169387
GDI2,1.8282327815989,3.64879666452823,1.8282327815989,2.45871973388025,1.8282327815989,3.21997195266961,3.63906203846416,2.70296240463852,3.45868041643766,3.3638439924338,2.99975398954034,4.04747265914708,1.8282327815989,3.21474196822995,1.8282327815989,1.8282327815989,3.41453596701376,3.04145619910266,3.42553697429655,3.61622603790924,2.36587413033925,3.50099182717837,3.01273126833308,2.66405393054394,2.9799810315677,3.66918838498932,3.03138497661605,1.8282327815989,3.23060451575409,2.94501078068036,3.41498247344604,4.03682613177575,3.52260877913826,3.31205931954081,4.07486312987301,3.01298583484528,3.40911210472291,3.65710081701301,3.38092514914875,3.93548344961544,3.5565220140609,3.66209161407349,3.24087953759228,3.73469381945725,3.25762018454796,3.07269893843319,3.30762082740887,3.97706082554565,2.78857286393047,4.11560730703169,4.31166291869329,3.89071258145558,3.64525127074328,3.87977385700663,3.66109569045223,3.12280030421819,3.76023423516814,3.16533645855386,3.74074782400241,3.33847547149219,3.08971070636778,3.32774673452501,3.4443294206761,3.47760973728174,2.86683575568251,3.45833980951135,3.41777401021955,3.07554453190851,3.11843474803514,3.12999483065194,4.21294930612477,3.57739869448718,3.40291515866309,3.15847214068314,3.76275575690493,3.69444018321434
BCL2,1.8282327815989,1.8282327815989,1.8282327815989,2.45871973388025,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,3.01014453599188,1.8282327815989,1.8282327815989,1.8282327815989,2.80532958118237,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,3.27022357651307,2.540852249026,2.36587413033925,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,2.62179662578493,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,3.18142728957421,1.8282327815989,3.37834273396984,3.20730877530239,3.71191479093965,2.5194329847911,1.8282327815989,3.03656078177769,2.99695558255484,3.08463455090597,1.8282327815989,3.06304500349877,2.86357624651035,3.25762018454796,1.8282327815989,1.8282327815989,3.97706082554565,2.51344398170484,4.40044582615899,3.46455939612243,3.06386162318499,2.7531163167347,1.8282327815989,3.03177791695586,3.39008332101053,1.8282327815989,2.79000344525704,2.58123733459467,1.8282327815989,2.31800613486367,1.8282327815989,1.8282327815989,2.9661876267353,2.49347064938837,1.8282327815989,2.32958296809834,1.8282327815989,2.31292232306957,2.31751095187447,3.17128628365534,2.74202456187065,3.09478422408927,3.10533031411624,3.24351940523217,3.01837227759886
PCED1B-AS1,4.12547967373966,4.76910210597307,3.84178702293878,3.99627410903358,1.8282327815989,4.81077878598354,5.14586956427229,5.12952619057021,5.30515833814044,4.50751723092392,4.91544927104767,5.15527612949948,4.75160921076691,5.00896988799832,5.68087337640958,1.8282327815989,4.7651889617714,4.08846341529966,6.30715110670438,5.05517860761153,4.15955135917323,4.20297816697636,4.25534786848563,4.36342876897164,4.23570578317557,4.12058449443505,5.35062577022725,4.56003106032821,4.10895110487588,4.65750598655676,4.80791131264533,5.75241591541187,5.31143181981111,6.42751141645119,6.56155792013487,5.79763143915896,5.74603121503874,5.99016268562868,5.66113606385656,6.13090342007595,5.46259240660824,5.72067310582802,5.28640507744317,5.9710794096405,6.02519364109955,4.36029333988271,4.63945280754252,6.5526502370799,3.84676443309587,6.03042305704096,6.15197819890336,6.07161531842339,5.73607892026285,6.43669296551978,5.48483396754216,5.95215681983248,5.67602832517106,4.84646837014659,5.11806774384597,4.68832418466985,4.77083886531687,4.7340427532311,4.23153428058799,5.08190301154986,5.07142911335857,3.45833980951135,4.10416252700049,5.12845510811819,5.08921213794939,5.0492871122064,6.02331136412654,4.76870743238159,6.15183915553388,6.37151423263476,5.87510551415186,5.92091110329892
CCDC69,2.84704573184045,2.68488110035567,1.8282327815989,2.71305526942478,1.8282327815989,2.83065944382155,3.98731294691776,2.70296240463852,3.01014453599188,3.3638439924338,3.24515662711418,3.46725327301912,2.80532958118237,2.46720308881898,4.41448453235881,1.8282327815989,1.8282327815989,3.04145619910266,3.27022357651307,3.03924408220876,2.88590297103948,2.69897919609432,3.01273126833308,2.42332003735184,3.08369165892325,1.8282327815989,3.03138497661605,1.8282327815989,1.8282327815989,2.74739097225285,1.8282327815989,4.03682613177575,3.52260877913826,2.99673174894541,4.22303199937002,3.2607874604271,3.89114971942614,3.57341153060905,3.03656078177769,4.12535524880724,3.08463455090597,1.8282327815989,3.75935667541285,3.73469381945725,3.38260419437197,2.85436497620336,3.30762082740887,3.97706082554565,3.16341028231072,4.26554284951683,3.15718525886792,3.49048314803127,3.80078774335737,3.6898730457318,3.28296771584191,3.39008332101053,3.42252053316938,3.31109968132535,3.70748105123095,3.33847547149219,3.00112791569922,3.51429340589168,3.2445788953144,3.58444417790028,3.33306014447123,1.8282327815989,3.54236564710437,1.8282327815989,3.77231446417451,3.66760265503564,3.73538638146667,3.10060125859409,3.78357000378324,3.34800279684625,4.12778859682762,3.33869641006911
CD7,4.12547967373966,4.17030912055357,4.95617419746212,4.12121446702151,1.8282327815989,4.6106235771753,5.27122657649753,3.9746502943473,4.8752229654163,4.18500396250688,4.5393496057171,4.84571184115988,4.9248509837652,3.72565189839046,4.97228155565398,1.8282327815989,4.3732351821931,4.16491782251982,5.62140275842812,4.60084106660908,3.77215227104535,3.96609420662016,4.25534786848563,3.34328671499605,3.73473439692242,4.12058449443505,4.07185080918968,4.10439590408393,3.23060451575409,4.1970074204818,3.41498247344604,5.20948785369086,4.83853235567898,5.321640729115,5.66095518779575,5.12572144920832,4.6200103648616,4.74532375500751,5.04971658015634,5.3805385598395,4.1592407673394,4.83305266016341,4.64533848173103,4.95565270496696,4.21090094392329,4.32595025916314,4.51357107515622,5.53932627454775,4.75707363871981,5.76459643168133,5.1822004673318,5.47454474421508,4.81624973208836,6.0120859399894,4.55976320144307,4.96106255800968,4.64646666211245,4.76049372860116,4.21573076335063,4.66792694372,4.77083886531687,4.39642526124269,3.8976434716079,4.91673772690789,4.42634233234933,4.03625585143832,4.82348939196546,4.3652289620512,4.66785091228418,4.77962824459362,5.84050916244924,4.30148046167184,5.23610072740314,5.58094555244213,5.18421203970115,5.08760463788938
TBC1D10C,3.76071557838321,3.80036950787423,1.8282327815989,3.06138159863018,4.56357196387667,4.09341023264614,1.8282327815989,3.50809296492746,3.45868041643766,1.8282327815989,2.99975398954034,3.88198310885538,3.46409137919025,3.33656704632607,1.8282327815989,1.8282327815989,3.14364288907522,2.82813967754175,3.68531442063089,3.49698922924062,2.88590297103948,1.8282327815989,3.01273126833308,2.84509680582608,2.72952544456361,2.62179662578493,3.03138497661605,1.8282327815989,3.23060451575409,2.94501078068036,3.73026497258864,4.03682613177575,3.52260877913826,3.71250196701965,4.07486312987301,3.91953931467513,4.00063919385588,3.48347956430966,3.69090434192346,4.25981070027561,4.0328695091216,3.66209161407349,4.04191214982106,4.07480272448435,3.69284665585955,3.33118935477075,3.30762082740887,3.78046161266265,3.30899482303318,3.75199496802899,4.44365788792994,4.70004976666166,3.84190907129291,4.19199618359193,3.94942712873528,4.22120450963665,3.6728983156593,3.75907929951346,3.58344672917206,3.64173626969077,3.71906433507952,3.54828559756439,2.99926510460271,3.91191561373053,3.45221958448454,1.8282327815989,3.02763311994417,3.07554453190851,3.36905433298539,3.53355545615516,3.85776382842363,3.10060125859409,3.96627536781411,3.68597355522796,3.76275575690493,3.46952329513823
METAP1D,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,3.30173642499049,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,2.46720308881898,1.8282327815989,1.8282327815989,1.8282327815989,2.54220231233941,3.27022357651307,2.540852249026,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,2.66545903277942,1.8282327815989,2.67740751595111,2.79681964865219,2.44145485755284,3.03656078177769,2.99695558255484,1.8282327815989,2.9325858876868,2.8462578159892,2.72950423356138,2.95260406056617,2.72140723772455,1.8282327815989,2.85851112333939,1.8282327815989,1.8282327815989,2.96212542927947,2.79658916874594,2.48772398183131,2.806160171249,1.8282327815989,2.75845440638046,2.93961194956571,2.51448271569221,2.72403619594819,2.60875417741499,2.90359776594368,1.8282327815989,2.66732053307294,2.37539926112676,2.76104407601725,1.8282327815989,2.53377025066814,1.8282327815989,2.8403719651598,2.73307765642834,3.17128628365534,2.74202456187065,2.40908630302787,2.61399546951795,1.8282327815989,1.8282327815989
ARRDC1,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,2.80734038695034,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,2.86818868979728,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,3.18142728957421,4.11690133304382,1.8282327815989,1.8282327815989,2.4329587552735,2.79681964865219,2.44145485755284,1.8282327815989,2.79084318732409,1.8282327815989,2.9325858876868,1.8282327815989,2.5680111574007,2.75373731019186,2.34934476823573,2.89620418999708,3.25728219646383,2.51344398170484,1.8282327815989,1.8282327815989,2.62370359425614,2.56400316369982,2.806160171249,3.03177791695586,1.8282327815989,2.48030721379548,2.51448271569221,2.40018109463531,1.8282327815989,2.31800613486367,2.2074191354626,1.8282327815989,2.21629008810003,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,2.66012058717595,2.59645398755795,2.71289062304415,1.8282327815989,2.40908630302787,2.61399546951795,3.24351940523217,1.8282327815989
LSP1,1.8282327815989,2.68488110035567,1.8282327815989,3.06138159863018,1.8282327815989,4.24238763344863,3.98731294691776,3.9746502943473,3.7806541291669,3.3638439924338,3.24515662711418,3.46725327301912,3.46409137919025,3.0772680818202,3.44378428855906,1.8282327815989,3.41453596701376,2.82813967754175,4.51896862510644,3.72482541597007,3.11021720495954,2.69897919609432,3.46209028150396,3.34328671499605,3.17773740973631,2.62179662578493,3.4866538762372,3.39901467006429,4.39326271073612,3.68119325180812,3.41498247344604,5.07066850228173,4.52462567986454,5.09590078082049,4.5895003577325,4.60348152300852,4.24008034455854,4.42591943443262,4.77531048613813,4.38204805493269,4.27465770019883,4.11225927968947,3.75935667541285,4.30937841186801,4.01350296145112,2.96980392950877,3.84500738152854,4.96620207515874,1.8282327815989,5.24118310468344,4.80173122874512,4.79094929426293,4.42126285535302,4.55559159265188,3.94942712873528,4.33858851310179,3.95536126684497,4.01308992519169,3.70748105123095,3.149971092529,3.17117007854817,3.19896267519044,2.66732053307294,3.77353739185023,3.33306014447123,3.45833980951135,2.92810525596104,3.33453865669771,3.70164323090946,3.64194673415671,4.80035145715224,4.05789551495605,4.96358351639148,5.13275328986557,3.76275575690493,4.84915695995239
WDR45,1.8282327815989,1.8282327815989,1.8282327815989,2.45871973388025,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,2.74192113553343,2.66767979720269,1.8282327815989,2.80532958118237,2.7247808879839,1.8282327815989,1.8282327815989,1.8282327815989,2.54220231233941,2.86818868979728,3.03924408220876,2.36587413033925,3.04228935847412,1.8282327815989,1.8282327815989,2.35418043974186,2.62179662578493,1.8282327815989,2.76409218710891,1.8282327815989,1.8282327815989,2.97705366738281,1.8282327815989,1.8282327815989,3.24158490432414,3.20730877530239,2.94014660763523,2.8713172598156,2.68917109941503,2.85759431164003,2.79084318732409,3.34523425938204,3.35603686131769,2.8462578159892,2.86357624651035,2.75373731019186,2.85436497620336,2.89620418999708,1.8282327815989,2.51344398170484,3.75199496802899,2.8473984145606,2.79658916874594,2.40059367252737,3.18707298357918,3.03177791695586,1.8282327815989,2.74287984899898,2.51448271569221,2.80652516428132,3.149971092529,3.00112791569922,2.66671104932294,1.8282327815989,2.59754204014942,1.8282327815989,3.45833980951135,3.02763311994417,1.8282327815989,3.11843474803514,3.12999483065194,3.22228366612679,2.74202456187065,3.09478422408927,2.78490612518364,3.24351940523217,2.80878442290384
RPL15,8.22247761308875,8.44055218073198,8.45934065233025,8.4913150746222,8.21619107223107,8.38208048084015,8.31797971257435,8.68716546481172,8.58874198836398,8.77167320385236,8.2905072391599,8.80475330732562,8.58646277193206,8.63370707797559,8.59733189441275,8.37303661190245,8.43885938026664,8.43513765709539,8.98032559463643,8.77074825879169,7.93677750680105,8.63080128278414,8.34872693269483,8.11210351890607,8.52287647940595,8.03707590736775,7.99769853703853,8.50983691169064,8.14354444844945,8.44794805695225,8.45607653712841,8.62009308126855,8.90390756868009,8.95935660502044,8.81299994721044,8.92579427563505,8.73591426675771,8.63840017122495,8.97990442088014,8.91528398199043,8.66421522299204,8.58036620624396,8.56018785102414,8.84669820398394,8.72939866022428,8.61322216907094,8.61453204450497,8.6776636162701,8.50356526185558,8.94539159259685,8.88286163887362,8.93854272293727,8.66974797981552,8.7395959628931,8.42408046445304,8.82917580373088,8.82138473992957,8.43812449182831,8.76855528485343,8.33541994567077,8.55639138380297,8.40474110493195,8.11697358397447,8.73314262405601,8.76655268516137,8.49043537449163,8.26932920348638,8.54753901923335,8.62965109719715,8.54316994958211,8.94328876917214,8.83850421958558,8.81721232226742,9.05694609707687,8.70671820279688,8.72150970202127
NOSIP,4.12547967373966,3.80036950787423,4.21702498119385,3.42663513374809,1.8282327815989,4.24238763344863,4.26167536148679,4.66955248594369,4.74351538178169,4.0576766834814,3.69238346227633,4.44743313113262,4.19027976468544,4.14721670538452,3.44378428855906,1.8282327815989,4.48216954628593,3.21659169612227,5.62140275842812,3.87186962971816,3.3753071364164,3.82932316757257,3.01273126833308,4.40699177787612,3.84143360437479,3.91456372962447,3.03138497661605,4.45962113738815,4.62830276633429,3.58687265225396,3.73026497258864,4.74368356346064,5.31143181981111,5.40837501975534,5.11830701654988,5.26411504969508,4.44320529812328,5.03423568914545,4.99895732291746,5.18119148429017,5.02342636545651,5.383694707544,4.34351911275047,4.97795359258543,5.01882063358689,3.9231198373116,4.75484005086922,5.80729493175321,2.99424416067556,5.43780652631667,5.55481108704026,5.46547697744088,5.16265835431436,5.9735668088931,4.28887429470703,4.22120450963665,4.38451664021789,4.409098694647,4.15752168224056,3.99036056699772,3.76695300935563,3.94603901789151,3.8976434716079,4.49624058520452,4.45259391620262,4.03625585143832,4.02598261656017,4.14440039114636,4.12993886292883,4.2163164995004,5.76178474044934,4.18523117734906,3.96627536781411,5.16600199301049,5.32520481327217,4.39160289510926
