,NK_H-1,NK_H-10,NK_H-11,NK_H-13,NK_H-16,NK_H-18,NK_H-23,NK_H-25,NK_H-26,NK_H-27,NK_H-33,NK_H-36,NK_H-37,NK_H-4,NK_H-40,NK_H-43,NK_H-45,NK_H-49,NK_H-55,NK_H-56,NK_H-57,NK_H-59,NK_H-61,NK_H-62,NK_H-63,NK_H-64,NK_H-65,NK_H-66,NK_H-68,NK_H-69,NK_H-7,NK_T1D-1,NK_T1D-102,NK_T1D-104,NK_T1D-106,NK_T1D-118,NK_T1D-12,NK_T1D-121,NK_T1D-124,NK_T1D-127,NK_T1D-129,NK_T1D-132,NK_T1D-135,NK_T1D-137,NK_T1D-139,NK_T1D-14,NK_T1D-140,NK_T1D-141,NK_T1D-142,NK_T1D-15,NK_T1D-153,NK_T1D-156,NK_T1D-158,NK_T1D-170,NK_T1D-174,NK_T1D-2,NK_T1D-21,NK_T1D-25,NK_T1D-28,NK_T1D-29,NK_T1D-37,NK_T1D-39,NK_T1D-42,NK_T1D-44,NK_T1D-52,NK_T1D-61,NK_T1D-73,NK_T1D-79,NK_T1D-8,NK_T1D-82,NK_T1D-86,NK_T1D-87,NK_T1D-88,NK_T1D-93,NK_T1D-96,NK_T1D-97,NK_T1D-98
MT-CO1,9.10882987074893,9.10541090139599,8.59368007630196,8.33869397813434,8.95858262554865,8.93886311113204,9.04044114693853,9.28765113981739,9.07472656521036,9.29980847980971,8.81221424275351,9.15601330934156,9.30029748788948,9.14766472085888,9.7546346720203,8.9838501153903,7.83851682115117,9.04187286963467,9.66934412747491,8.39603869013338,8.77374150343131,8.67062655259293,7.98570444152083,8.39416531552126,8.01427769630241,8.64222402607443,8.67632853582424,8.35032273725439,7.17988273906783,8.14875995795203,8.56268213217537,9.5931851083407,9.09760827669072,9.66105414049444,9.64112329210405,9.43604438979005,9.3262725305007,9.58580947082251,9.76013148356357,9.70292926625253,9.22705032772101,10.0227159146648,8.70829315147916,9.76645729989703,9.77059491574183,8.56897537283449,9.22459776619886,9.62109376805222,9.51886489214682,8.69944009884985,10.1372843284022,9.98251430412141,9.59985115562012,9.51762788436194,9.45166267749229,9.32584181152096,9.62343692286687,9.28413679155832,8.83818289781954,9.09175709806505,9.12380130016979,9.42660299952149,8.73817571309839,9.06574479375257,9.66503594946129,8.9460616128216,8.63503318781432,8.8183292688801,8.64003210751394,9.60415697244242,9.59644249213291,10.0187730229883,7.82133454280945,9.49440447521723,9.68836138997223,9.51752779902744,9.64460795047165
GSAP,2.29872772789102,1.35178087483051,1.35178087483051,2.67137292254115,3.25002657178333,3.63025842686723,2.38793150848046,2.78739516680243,3.61832093916496,3.22494744551,1.35178087483051,2.86355261478286,3.4397270702595,3.40662785886262,3.22699582247709,2.30375534573623,2.90246347196814,1.35178087483051,3.79588906532126,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,2.98204145053969,1.35178087483051,1.35178087483051,3.1763450623499,1.35178087483051,1.35178087483051,2.83079552819467,3.39213785627082,3.30834320052004,3.3259912338301,3.09553611361099,3.40051623631017,3.67692169417332,3.76373318937032,3.55732350691699,4.54866819367473,3.34319665963658,2.90497292154568,3.86937936849227,3.77132461426838,2.78794053973493,2.9244553841356,2.78085850104023,4.36724798333278,4.13988274659647,2.90297381969685,3.461220154646,4.27241386860206,3.22617566787189,4.05465973001652,3.59355211932186,2.96315728737594,4.345379994546,3.92757963772492,4.26984364012963,3.76930970475726,2.18248789074097,2.7743456501323,2.57146820313571,1.35178087483051,4.15260507921826,3.60798830441522,1.35178087483051,1.35178087483051,3.21837675832807,2.7632790633552,2.57878673852844,3.85350297028317,3.119416541125,3.56034081091287,3.01268693153149,3.57292197782094,3.89231524422689
ANXA6,2.66891327218619,2.69935543969934,2.29945054611396,2.40801062424983,2.66477523788113,3.55511473163555,3.08005560390335,3.07855411221227,4.20045457790797,3.22494744551,1.35178087483051,2.67488334199096,3.53890591242696,3.46820249081357,3.47570411484073,2.30375534573623,1.35178087483051,1.35178087483051,5.4475301208723,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,3.42116607571642,1.35178087483051,3.07884956749521,2.61580309892579,2.41947219396528,5.16411008118055,4.49560137234727,4.82180299241109,5.07239656783045,4.69640080987471,3.92715800484615,4.54732228451535,3.61985567661039,4.54866819367473,4.13142666790698,4.87263994331384,2.91873457416873,4.46676380981181,2.98999720312186,2.48996606453048,4.05862833782176,5.84755540900429,3.4537858593447,3.21271774909246,5.17500245270228,4.51369794817824,5.00555784816554,4.81402701857976,5.23692209233705,3.33721266199647,3.95213782106069,4.8225781482419,4.98202571483126,3.82619591586332,2.75464080058122,2.19473677434739,2.82555059722563,1.35178087483051,3.4643861903521,2.93972306450192,1.35178087483051,1.35178087483051,2.47744461558676,2.88695088794425,2.9075307145171,4.94851051977959,1.35178087483051,4.8765851845175,4.81574556274271,4.60133059929353,4.76919276165293
SIGLEC17P,1.35178087483051,1.35178087483051,1.35178087483051,1.83253408201645,1.35178087483051,1.84414322826208,1.35178087483051,2.38696733261804,2.04051951886606,1.35178087483051,1.35178087483051,3.02502179844489,2.23046409089252,1.35178087483051,2.16169736681934,1.35178087483051,1.35178087483051,1.35178087483051,2.43817992496176,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,3.26001933855243,3.15769294040347,3.28238139197839,3.434267753166,2.27095697077038,1.35178087483051,2.35313205819534,2.65852156376564,3.46897938731563,2.69292845309768,4.50598177396081,2.65069617201422,3.27780197761877,2.20320124167655,1.35178087483051,2.01157024344389,3.72882484681853,1.35178087483051,1.35178087483051,3.77935591662141,3.42450323060749,3.22617566787189,2.65137014938104,2.43281348115976,2.40140748481484,2.35897567500599,2.68581209421477,2.55301990869565,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,3.12188033320955,2.00104989663107,1.35178087483051,1.35178087483051,2.47744461558676,1.35178087483051,1.35178087483051,3.31007484515531,1.35178087483051,3.68686401072666,3.15848514455977,3.45826266267948,3.16350479402359
GPSM3,4.20372020919489,3.82989505610734,3.65267490464879,3.93181883194662,4.00160743542535,4.62358020475294,4.92172633727077,4.31194875756937,4.92510536316123,4.62105466082514,3.83176421337998,4.21428443891391,4.56220763702069,4.71462109057751,4.890279840804,4.38709220380685,4.39321083436849,3.76831586801255,5.72154433626217,4.08829629325033,1.35178087483051,4.2009377750223,4.67521348645511,4.0609636904376,1.35178087483051,1.35178087483051,3.42116607571642,5.22974764353213,3.07884956749521,3.69520554156401,4.03654100797377,5.26472871589166,5.08871126479435,5.61471552687364,5.48894298419375,5.57986675220659,5.14393650846855,4.73417222367324,5.46923499123093,5.63744681961488,5.08971976379422,5.40550300819235,5.0971755913702,5.51045794747781,4.88704462808553,3.87749110915,5.02710923670099,5.98541112970449,5.44749043043019,4.14739433234223,5.77671873898363,6.01393713591544,5.39472951186901,5.58143795914307,5.62973408318665,4.88693374430171,4.83916645873995,5.59400026978854,5.4696521393223,5.04410632098484,3.684991843133,3.66193356367134,4.26924631878593,3.76237407187222,4.95364572838166,4.34283241782907,3.63574706610911,3.87375829480798,4.40182347589471,4.54444897006307,4.64962068791065,5.50886439145827,4.46936989656406,5.4687524106654,5.66235616600656,4.60133059929353,5.5458722219272
AC092580.4,3.15929575753809,1.35178087483051,1.35178087483051,2.94298694056986,3.50094641547741,2.70140599770108,2.7886844497142,3.68089935129864,2.04051951886606,3.58178037044544,2.46569517600972,2.44407255376754,2.33055410141872,2.36453426742854,3.22699582247709,3.16810546782919,1.35178087483051,2.74507951373729,4.22594890621769,4.08829629325033,1.35178087483051,1.35178087483051,1.35178087483051,3.05537917930931,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,3.0900381666863,2.83079552819467,3.81699823135994,4.55334501137564,4.90529029262783,4.43458030523768,3.54733767616721,3.80783237426439,3.35421257970315,3.34943737176598,3.96489321821047,2.81136042120938,5.65959442169024,3.13558223290769,3.85126655567544,3.57000920947843,3.23755551598817,3.30404597390384,4.08473124341147,4.59551102940646,2.47375516307373,4.52501490695918,4.5573492209694,3.73067437933061,3.48103531480751,5.07411988871011,3.78747131734681,3.03485610377203,2.68581209421477,2.21308684436112,2.88837492227835,3.4644331038571,2.7743456501323,2.57146820313571,1.35178087483051,3.12188033320955,2.36603404867908,1.35178087483051,4.27139641035095,2.90786581521238,2.7632790633552,2.07416771352796,4.27469240150403,3.73172682189554,4.84202609064263,4.11686108651841,5.53702435344375,5.15893801537001
NCR3,3.34506460247734,3.82989505610734,3.65267490464879,2.74584972095347,3.64474651741145,4.3714550264817,2.38793150848046,3.31244653652975,4.15219130683026,3.58178037044544,3.20034243615367,3.79071830234285,4.41946213547334,3.83349106406906,4.29541469747297,3.79201274099351,1.35178087483051,3.02921256077676,5.20698207142298,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,3.8106702105616,1.35178087483051,1.35178087483051,3.07884956749521,2.25940162033257,3.12903735350089,4.8110463149771,3.92009327357047,4.6054520164415,4.5263566012595,4.71632955726868,4.13847575133022,3.89775299112729,4.65906681461905,5.00998791420897,3.47949179617607,5.83475062620076,4.41911396896376,4.73747590610487,4.5312804659583,2.9244553841356,4.00960781431575,5.56901543137567,4.59551102940646,2.47375516307373,4.88686720631001,5.05881076952001,4.38391979507615,5.03869630308118,4.51320319155627,4.98732573627304,4.70103775774525,3.92757963772492,4.89319912217135,4.21188532632704,2.36250150479991,3.55090453074036,3.20759894314087,2.84379853139357,3.95961120080334,4.18199410320528,1.35178087483051,2.98512440410167,3.46625140311531,3.10027365074029,3.04154634165867,4.78985787249283,4.72988200324308,4.34396796251772,4.8749756535604,3.91055240492794,4.84846421748159
ARHGAP15,2.29872772789102,1.35178087483051,3.16056294678602,2.88103927389809,3.15391308016485,3.59322158274472,3.51143154848034,3.31244653652975,3.61832093916496,3.58178037044544,3.20034243615367,3.16705749566723,3.29436257909843,3.34195213212446,2.91531931626899,3.3545534874314,2.90246347196814,3.02921256077676,3.77948165284875,4.8806811689192,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,3.18322287303297,3.42116607571642,3.80218536062741,4.09342376157106,2.61580309892579,1.35178087483051,3.39213785627082,4.12681251908868,3.78966166456132,3.85464313266982,3.67935329332091,3.36835347714925,3.83240207163255,3.4575498614991,4.06489013913649,3.4131493710282,3.67025751319728,3.48003297994191,3.15136980008228,3.68169102893047,3.48728070487242,3.53661895018049,3.72882484681853,4.59551102940646,3.46004326930839,4.41049838147855,3.91367565964878,4.09567634457173,3.51824302668486,4.0859307339484,3.33721266199647,3.57253505120975,3.80824160913223,3.70467266856874,3.76930970475726,3.4029379534554,3.94856165760578,3.6226530170617,4.05664583083416,4.15260507921826,3.47098216261136,3.63574706610911,3.77820767273132,2.47744461558676,3.36301050984088,3.37239945820094,3.98756243579928,3.119416541125,3.31772587864747,3.78012469180457,3.72813204349198,4.18906308459674
RAB37,2.66891327218619,1.35178087483051,1.35178087483051,1.83253408201645,2.49812287006163,2.70140599770108,3.20261287895138,3.07855411221227,3.19122794422067,1.35178087483051,2.46569517600972,2.1331430595941,2.71175814629056,1.94439903280099,3.08125170056493,2.30375534573623,1.35178087483051,2.35537021917787,3.60330075988261,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,2.5046671224467,3.30834320052004,2.39485869054629,3.33117294931203,3.04323486165285,3.36835347714925,2.74207739159521,2.9542084957056,2.64326899006912,2.96824044326967,4.00835700797493,3.31951007387304,2.43390943558395,3.16221175511892,1.35178087483051,2.6396951497125,4.14602260985228,4.13988274659647,1.35178087483051,3.39979285193621,3.91367565964878,4.09567634457173,3.48103531480751,3.46195056364277,2.80669208847286,3.39653303895915,2.68581209421477,3.46931376534201,2.7646055181425,2.18248789074097,2.19473677434739,2.22667688686806,2.84379853139357,3.95961120080334,2.54263200966246,1.35178087483051,2.20048159874263,1.35178087483051,1.35178087483051,2.07416771352796,3.11857123156006,3.119416541125,3.60387359325487,2.7198124894697,3.11652090963025,3.36867530285913
RP11-403I13.8,1.35178087483051,1.35178087483051,2.29945054611396,2.02859506325786,1.35178087483051,2.19659964335917,2.38793150848046,1.35178087483051,2.69349788494729,2.71952613806102,1.35178087483051,2.1331430595941,2.50154890247648,2.36453426742854,2.48306846201565,1.35178087483051,1.35178087483051,2.35537021917787,2.88972220131288,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,2.98204145053969,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,2.25940162033257,2.83079552819467,2.5046671224467,2.38457952184843,2.48973614207431,2.8826893633671,2.81480552006396,2.6855565474952,2.35313205819534,2.51246165310817,3.30907236265442,2.48532401741099,3.84983314536564,2.2852231565745,3.15136980008228,2.20320124167655,1.35178087483051,2.01157024344389,2.97819569966952,1.35178087483051,2.47375516307373,2.36076974739383,2.79465188958455,3.22617566787189,2.39163242680156,2.95777322468356,2.40140748481484,2.8530704395551,2.95990658304004,2.80379512062871,2.26608770922535,2.51140457791134,1.35178087483051,2.82555059722563,2.84379853139357,3.12188033320955,2.14371700770236,1.35178087483051,2.20048159874263,2.47744461558676,2.00295979181061,2.3632526653392,2.83947364808525,3.119416541125,2.70495269900787,3.01268693153149,2.63607748052368,3.02169138442184
AES,3.78112683311802,4.43007351228079,3.90125239997024,3.72160861798022,4.00160743542535,4.65865572134543,4.41193368701118,3.31244653652975,4.15219130683026,4.46643256256919,4.58598234264848,4.43836494967167,4.66402266273853,4.29438586579742,4.35580033602443,3.91085715351242,4.39321083436849,4.42731204439463,5.27101548751435,4.08829629325033,1.35178087483051,4.66154002339152,3.90888420868935,3.05537917930931,3.55999725882792,1.35178087483051,4.10065217858014,4.55160603853972,1.35178087483051,4.10885276379606,3.89797190720795,4.8110463149771,4.76324440485011,5.16407577262233,5.07239656783045,4.91883713491845,4.88103862870443,4.83548285043365,5.20163152334001,5.15053794714275,4.83630582355238,5.56329050735301,5.14330788644624,5.03295879863513,4.64237319289177,3.48728070487242,4.79091921013268,5.19477043486444,4.59551102940646,4.14739433234223,5.20937181808922,5.25583890579879,5.59326261460962,4.75556854950162,5.08485747325798,4.77890800379399,5.04316759137988,4.76106484943579,5.16369253979907,4.4789805352344,3.82929255204368,4.50756691529121,4.708502538869,2.84379853139357,5.05209084817085,4.57020882866399,4.3565295493681,3.56387799529432,4.28379683425224,4.92003336561366,4.68706797824285,5.12004480891365,4.72988200324308,5.31410933522379,5.14964105980759,4.43627019229867,5.20969130400785
GZMH,5.1575344761252,5.35217653670339,5.33369323007062,6.13402462966517,5.99698542882199,5.18756961832823,5.16348131670814,5.39154609862011,5.46213577491075,4.88726349114062,5.38256601961075,6.0358219069595,5.88714654171084,5.86481389634512,5.33805258343729,4.97259005385,4.6028025207498,5.16103241899787,7.1268764560763,4.08829629325033,1.35178087483051,5.72038037484953,5.53491881174511,3.05537917930931,4.91818449694184,3.18322287303297,3.42116607571642,3.80218536062741,4.09342376157106,4.7989091905025,4.82170354721543,5.84308374259637,5.44709423252998,6.27561374432145,6.21048013051939,6.11487004713329,6.34192783006044,5.58011844865875,6.39164710853177,5.87135883997692,5.32208852472313,6.65918822877385,6.80475983264374,6.1075370643347,5.85957082010696,5.64780480569464,5.61380165842942,6.96997251639969,6.57431810853276,4.5027363032026,6.26602640335312,6.40512093224689,6.39605257520497,6.30784127977456,6.77001341250942,5.56424711533191,6.12466983144169,4.8225781482419,6.62558633999099,6.05481557143985,5.19676801304518,4.72090359474282,5.57131816598668,4.84464155387496,5.83739585851623,5.76557040767877,5.70255279558059,5.51943497808296,5.41071530092478,5.8811140874061,5.48594035057673,5.77882525465688,6.0378429913427,6.79382770016476,5.87602448045761,6.5548427628605,6.28700569567294
CD74,5.52323910518779,6.17056639877964,5.01334243493824,5.19684803749653,5.54995867914896,6.15683036651393,5.19101152694067,6.4252947883087,6.12159159721165,6.16453021985748,5.58893760898202,5.27389486123223,5.307505549896,5.49635205944115,5.53137611959253,5.8578220245006,5.34428983867605,5.75058965625104,6.33216727519784,4.8806811689192,4.85360548746281,3.50475461943129,5.82627154594136,4.63241199295841,5.89017938785731,5.93898475183256,5.40068102481687,5.5506273214024,5.76485909774375,5.00193395098925,5.09470052437762,6.50709779615354,6.32352707064233,7.21230543840729,7.04344721825705,6.53764333815845,6.57253280178468,6.86275507018358,6.33486899874263,5.92433582201935,5.92857050217417,6.48650551167059,5.97908847394669,5.95819499904623,5.63836674784629,5.59871824470532,5.29125660163682,5.84755540900429,6.11854400854347,5.34520620434255,6.73406062053208,6.56166029750022,6.30858501694824,5.98688321455788,6.93553816961935,5.80235906447133,6.45117745665989,6.34248335071622,5.80880962046613,6.268482703611,5.80409484647959,5.94187051189086,5.8145275574796,5.63523495793187,6.22111927115944,5.9489640323685,4.3565295493681,5.23482370581429,5.88078490357071,6.29522379768297,6.13649694859599,6.07111187195234,6.58616609668742,6.64751747295385,6.71917239612211,6.14299457876067,6.67654902333097
TXN2,2.94010339975175,3.19882425991552,3.34642964327024,3.21166448780706,2.935251338697,3.20148242629797,3.20261287895138,1.35178087483051,3.28885453540469,3.22494744551,3.44646219794128,3.7052734591809,3.36911310185023,3.46820249081357,2.72110954070016,3.3545534874314,2.90246347196814,2.74507951373729,3.87506404864149,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,3.05537917930931,2.98204145053969,1.35178087483051,1.35178087483051,3.80218536062741,3.07884956749521,2.25940162033257,2.83079552819467,3.81699823135994,3.50525606093656,3.3259912338301,3.85464313266982,3.63679447100063,3.80783237426439,3.89775299112729,3.52490563790783,3.73977367143543,3.47949179617607,4.27928193584455,3.13558223290769,3.15136980008228,3.44795101306028,3.23755551598817,3.46365538882228,3.80786242191914,1.35178087483051,3.66754935019877,4.07488069302447,4.04391100118922,3.58317513333276,3.84203795977941,4.01908730720819,3.78747131734681,3.45788992088264,3.67731648705153,3.9046703986508,2.7646055181425,3.12192139917655,3.55090453074036,3.36136820799903,3.3846966437734,3.12188033320955,2.93972306450192,3.63574706610911,3.44206028153468,2.47744461558676,3.70794211791201,3.46582624802613,3.85350297028317,3.73172682189554,3.68686401072666,3.84909139208651,3.45826266267948,4.01414678294137
HLA-F,3.8996378901287,4.25738131191104,3.65267490464879,3.47204314566713,3.42264218202901,4.91178267212308,3.90449773117393,3.83260889940608,4.74392349008911,2.71952613806102,2.89228064081323,4.15214048517867,3.89918544161569,4.56123750311498,3.86453290655493,3.5171231521054,2.90246347196814,3.61923952213009,5.25958434281067,4.08829629325033,1.35178087483051,1.35178087483051,3.90888420868935,3.65197779173224,2.98204145053969,1.35178087483051,3.42116607571642,1.35178087483051,1.35178087483051,2.61580309892579,3.56925149954648,5.12893156615912,4.96730574002935,5.08292358645958,4.80739352897176,5.11113846003199,4.62891244303762,4.96021561658856,5.20163152334001,5.19447174651641,4.49725394391713,5.34879403026356,4.78377304489704,4.85559606350211,4.34622965703614,4.03707601249972,4.23895934560275,5.1365677010224,5.21584576394127,3.66754935019877,5.08527585624329,5.51925584766215,4.6942064614408,5.0867790949158,5.32999405312046,4.34424196590935,4.92430785307217,4.13891761345411,4.64328058218959,4.16918108510135,3.04037169579596,4.18528497791261,3.20759894314087,4.29888803483573,3.12188033320955,3.67149431523041,1.35178087483051,2.78357444748453,4.15484234884691,3.64581538808884,4.04177218174199,5.01143637507707,4.46936989656406,4.80660490259036,5.12281288385895,4.43627019229867,4.80938198507905
PRSS30P,1.35178087483051,1.35178087483051,1.35178087483051,1.83253408201645,2.29565871681545,2.4326316712888,2.38793150848046,1.35178087483051,2.69349788494729,2.71952613806102,1.35178087483051,2.1331430595941,2.50154890247648,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,3.01649879544847,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,2.25940162033257,1.35178087483051,1.35178087483051,2.38457952184843,3.448514865043,2.80198258453919,3.04323486165285,2.31107992843734,2.06680131497997,3.00507420613165,4.15811377490653,2.21780936622342,2.90497292154568,2.2852231565745,3.77132461426838,2.78794053973493,1.35178087483051,2.01157024344389,3.9533003940991,3.4537858593447,1.35178087483051,1.94213849619738,3.32176580651392,3.73067437933061,3.1850825092589,2.84856996476595,3.10101569039201,2.63582751519823,1.35178087483051,2.91027986719917,2.46275281258517,2.18248789074097,2.7743456501323,2.22667688686806,1.35178087483051,3.12188033320955,2.36603404867908,1.35178087483051,1.35178087483051,1.35178087483051,2.26519161155526,1.35178087483051,3.0327019233748,1.35178087483051,2.70495269900787,3.69240914736586,3.03517024673439,3.44226169543378
CD300A,2.66891327218619,2.69935543969934,1.35178087483051,2.30055235081731,2.935251338697,3.14939550921921,2.7886844497142,2.78739516680243,3.28885453540469,2.71952613806102,1.35178087483051,3.02502179844489,2.64639562408329,3.12522126906445,2.48306846201565,2.30375534573623,1.35178087483051,3.02921256077676,4.8503579362114,4.08829629325033,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,1.35178087483051,2.25940162033257,1.35178087483051,4.33977911747565,4.55334501137564,4.15675586442509,3.99177760459144,3.83721896095664,3.80783237426439,3.02570749231174,3.23127097546689,4.40524838821242,3.81962798172509,5.28974536321453,3.6228691677406,3.68632933626386,3.16221175511892,3.23755551598817,3.12124063508437,5.25069466302056,3.4537858593447,2.90297381969685,5.27572620782399,4.83011622657612,4.19854390733545,4.02981956883606,4.0859307339484,1.35178087483051,2.74991432699185,4.13891761345411,3.53221909572224,2.62484575192246,2.51140457791134,2.7743456501323,1.35178087483051,1.35178087483051,1.35178087483051,2.93972306450192,4.3565295493681,2.78357444748453,2.90786581521238,2.26519161155526,2.57878673852844,4.34219187964909,1.35178087483051,4.46324561913817,4.55852802394449,3.67838168364776,4.62634275856042
